Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructor,Date (MM/DD),Location,Attribute,
NR,56356,ECSE,9990,26,T,1.000-18.000,DISSERTATION, ,TBA,10,0,10,E. Fred Schubert (P),08/29-12/20,TBA, 
NR,55293,ECSE,9990,27,T,1.000-18.000,DISSERTATION, ,TBA,10,3,7,Birsen Yazici (P),08/29-12/20,TBA, 
NR,56463,ECSE,9990,29,T,1.000-18.000,DISSERTATION, ,TBA,10,5,5,Tianyi Chen (P),08/29-12/20,TBA, 
NR,55304,ECSE,9990,30,T,1.000-18.000,DISSERTATION, ,TBA,10,5,5,Meng Wang (P),08/29-12/20,TBA, 
NR,55479,ECSE,9990,31,T,1.000-18.000,DISSERTATION, ,TBA,10,0,10,Joe H Chow (P),08/29-12/20,TBA, 
NR,55481,ECSE,9990,32,T,1.000-18.000,DISSERTATION, ,TBA,10,4,6,Koushik Kar (P),08/29-12/20,TBA, 
NR,56508,ECSE,9990,33,T,1.000-18.000,DISSERTATION, ,TBA,10,2,8,Shayla Maya Sawyer (P),08/29-12/20,TBA, 
NR,55488,ECSE,9990,35,T,1.000-18.000,DISSERTATION, ,TBA,10,4,6,Mona Mostafa Hella (P),08/29-12/20,TBA, 
NR,55489,ECSE,9990,37,T,1.000-18.000,DISSERTATION, ,TBA,10,2,8,Jian Sun (P),08/29-12/20,TBA, 
NR,55495,ECSE,9990,38,T,1.000-18.000,DISSERTATION, ,TBA,10,2,8,Moussa Ngom (P),08/29-12/20,TBA, 
NR,55615,ECSE,9990,39,T,1.000-18.000,DISSERTATION, ,TBA,10,4,6,Zhaoran Huang (P),08/29-12/20,TBA, 
NR,56656,ECSE,9990,41,T,1.000-18.000,DISSERTATION, ,TBA,10,5,5,Anak Agung Julius (P),08/29-12/20,TBA, 
NR,56948,ECSE,9990,43,T,1.000-18.000,DISSERTATION, ,TBA,10,1,9,Robert Frank Karlicek (P),08/29-12/20,TBA, 
NR,57472,ECSE,9990,44,T,1.000-18.000,DISSERTATION, ,TBA,10,6,4,Ali Tajer (P),08/29-12/20,TBA, 
NR,58138,ECSE,9990,45,T,1.000-18.000,DISSERTATION, ,TBA,10,0,10,Sufei Shi (P),08/29-12/20,TBA, 
NR,56466,ESCI,9990,1,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,10,0,10,TBA,08/29-12/20,TBA, 
NR,56529,ESCI,9990,2,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,10,0,10,TBA,08/29-12/20,TBA, 
NR,56803,ESCI,9990,4,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,10,0,10,Robert Frank Karlicek (P),08/29-12/20,TBA, 
NR,56804,ESCI,9990,5,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,10,0,10,Rakesh B Jain (P),08/29-12/20,TBA, 
NR,56805,ESCI,9990,6,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,10,0,10,Michael Shur (P),08/29-12/20,TBA, 
NR,56806,ESCI,9990,7,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,10,0,10,Jeffrey Phillip Morris (P),08/29-12/20,TBA, 
NR,55301,ESCI,9990,8,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,50,0,50,David J Duquette (P),08/29-12/20,TBA, 
NR,56807,ESCI,9990,9,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,10,0,10,TBA,08/29-12/20,TBA, 
NR,56249,ESCI,9990,10,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,10,0,10,TBA,08/29-12/20,TBA, 
NR,56069,ESCI,9990,20,T,1.000-15.000,DOCTOR'S THESIS IN ENGRNG SCI, ,TBA,10,0,10,Ishwara B Bhat (P),08/29-12/20,TBA, 
NR,59653,ENVE,4240,1,T,3,BENCH SCALE DESIGN,MR,10:00 am-11:50 am,25,1,24,Marianne C. Nyman (P),08/29-12/20,MATLS 364, 
NR,57203,ENVE,4330,1,T,3,INTRODUCTION TO AIR QUALITY CONTROL,TF,10:00 am-11:50 am,30,15,15,Marianne C. Nyman (P),08/29-12/20,J-ROWL 2C13, 
NR,55314,ENVE,4350,1,T,4,BIOL PROCESS IN ENVE,MR,12:00 pm-01:50 pm,25,13,12,James Kilduff (P),08/29-12/20,SAGE 2701, 
 , , , , , , , ,W,12:00 pm-03:00 pm, , , ,TBA,08/29-12/20,MATLS, 
NR,59679,ENVE,4370,1,T,4,APPLIED HYDROLOGY & DESIGN,TF,08:00 am-09:50 am,16,5,11,Eyosias Legesse Ashenafi (P),08/29-12/20,SAGE 3101, 
 , , , , , , , ,W,10:00 am-11:50 am, , , ,TBA,08/29-12/20,JONSSN 1034, 
C,59680,ENVE,4370,2,T,4,APPLIED HYDROLOGY & DESIGN,TF,08:00 am-09:50 am,16,16,0,Eyosias Legesse Ashenafi (P),08/29-12/20,SAGE 3101, 
 , , , , , , , ,W,04:00 pm-05:50 pm, , , ,TBA,08/29-12/20,JONSSN 1034, 
C,59681,ENVE,4370,3,T,4,APPLIED HYDROLOGY & DESIGN,TF,08:00 am-09:50 am,16,16,0,Eyosias Legesse Ashenafi (P),08/29-12/20,SAGE 3101, 
 , , , , , , , ,W,08:00 am-09:50 am, , , ,TBA,08/29-12/20,JONSSN 1034, 
NR,59837,ENVE,4560,1,T,4,ISOTOPE GEOCHEMISTRY,M,12:00 pm-01:50 pm,5,0,5,Morgan Frederick Schaller (P),08/29-12/20,J-ROWL 1W01, 
 , , , , , , , ,M,02:00 pm-03:50 pm, , , ,Morgan Frederick Schaller,08/29-12/20,J-ROWL, 
NR,57245,ENVE,4710,1,T,4,GROUNDWATER HYDROLOGY,TF,12:00 pm-01:50 pm,40,8,32,James Kilduff (P),08/29-12/20,DARRIN 337, 
NR,58724,ENVE,4961,1,T,3,WATER REUSE TECHNOLOGIES/APPS,W,04:00 pm-06:50 pm,25,11,14,Eyosias Legesse Ashenafi (P),08/29-12/20,SAGE 2701, 
C,55299,ENVE,4980,1,T,1.000-4.000,SENIOR PROJECT,TBA,0,0,0,0,08/29-12/20,TBA, 
NR,56567,ENVE,6110,1,T,3,ADV GROUNDWATER HYDROLOGY,TF,12:00 pm-01:50 pm,40,5,35,James Kilduff (P),08/29-12/20,DARRIN 337, 
NR,56577,ENVE,6980,1,T,1.000-9.000,MASTERS PROJECT, ,TBA,5,0,5,James Kilduff (P),08/29-12/20,TBA, 
NR,56935,ENVE,6990,2,T,1.000-12.000,MASTER'S THESIS, ,TBA,5,0,5,Marianne C. Nyman (P),08/29-12/20,TBA, 
NR,57252,ENVE,6990,3,T,1.000-12.000,MASTER'S THESIS, ,TBA,10,0,10,James Kilduff (P),08/29-12/20,TBA, 
NR,55183,ENVE,9990,2,T,1.000-15.000,DISSERTATION, ,TBA,10,2,8,Marianne C. Nyman (P),08/29-12/20,TBA, 
NR,55246,ENVE,9990,5,T,1.000-15.000,DISSERTATION, ,TBA,10,2,8,James Kilduff (P),08/29-12/20,TBA, 
NR,58360,GSAS,1040,1,T,4,ART FOR INTERACTIVE MEDIA,MR,02:00 pm-03:50 pm,19,18,1,"Benjamin Chia-Ming Chang (P), Claire M. Thomas",08/29-12/20,WEST 214, 
C,58450,GSAS,1600,1,T,4,HISTORY AND CULTURE OF GAMES,TF,10:00 am-11:50 am,19,22,-3,Nicholas J. Mizer (P),08/29-12/20,SAGE 2510,Communication Intensive and HASS Inquiry
C,59663,GSAS,1600,2,T,4,HISTORY AND CULTURE OF GAMES,TF,02:00 pm-03:50 pm,19,21,-2,Nicholas J. Mizer (P),08/29-12/20,WEST 112,Communication Intensive and HASS Inquiry
C,58335,GSAS,2510,1,T,4,INTRO TO GAME DESIGN,MR,10:00 am-11:50 am,19,23,-4,James Wilson Malazita (P),08/29-12/20,SAGE 2510, 
NR,58349,GSAS,2510,2,T,4,INTRO TO GAME DESIGN,TF,08:00 am-09:50 am,19,18,1,Robert Ashcraft (P),08/29-12/20,SAGE 2510, 
C,58497,GSAS,2510,3,T,4,INTRO TO GAME DESIGN,TF,12:00 pm-01:50 pm,19,20,-1,"James Wilson Malazita (P), Luke Fischbeck",08/29-12/20,SAGE 2510, 
C,58337,GSAS,2520,1,T,4,INTRO TO GAME STORYTELLING,MR,02:00 pm-03:50 pm,19,24,-5,Nicholas J. Mizer (P),08/29-12/20,SAGE 2510,Communication Intensive
C,58749,GSAS,2540,1,T,4,INTRO TO GAME PROGRAMMING,MR,02:00 pm-03:50 pm,19,21,-2,Eric Louis Ameres (P),08/29-12/20,SAGE 2411, 
NR,59787,GSAS,4240,1,T,4,WRITING FOR GAMES I,MR,10:00 am-11:50 am,19,10,9,Maurice W Suckling (P),08/29-12/20,SAGE 2112,Communication Intensive
NR,59665,GSAS,4270,1,T,4,LEVEL DESIGN,TF,10:00 am-11:50 am,19,13,6,Eric Louis Ameres (P),08/29-12/20,SAGE 2411, 
C,58336,GSAS,4510,1,T,4,EXPERIMENTAL GAME DESIGN,W,02:00 pm-05:50 pm,22,26,-4,Robert F. Nideffer (P),08/29-12/20,SAGE 2411, 
C,58350,GSAS,4520,1,T,4,GAME DEVELOPMENT I,W,01:00 pm-04:50 pm,45,46,-1,"Eric Louis Ameres (P), Benjamin Chia-Ming Chang",08/29-12/20,SAGE 4101, 
C,59666,GSAS,4550,1,T,4,GAME ARCHITECTURE,MR,08:00 am-09:50 am,22,25,-3,Christopher L. McEvoy (P),08/29-12/20,SAGE 2510, 
NR,59377,GSAS,4960,1,T,4,TOPICS IN GAME RESEARCH,W,02:00 pm-05:50 pm,19,4,15,Kathleen Ruiz (P),08/29-12/20,WEST 214, 
NR,59423,GSAS,4990,1,T,4,GSAS CAPSTONE,TF,02:00 pm-03:50 pm,19,9,10,Ralph G Noble (P),08/29-12/20,SAGE 2510, 
NR,59511,GSAS,6100,1,T,3,GAME STDIES THEORY & PRAXIS,M,10:00 am-12:50 pm,15,10,5,Robert F. Nideffer (P),08/29-12/20,WEST 112, 
NR,59346,GSAS,6200,1,T,3,TOPICS IN GAME RESEARCH,W,02:00 pm-05:50 pm,19,15,4,Kathleen Ruiz (P),08/29-12/20,WEST 214, 
NR,59515,GSAS,6400,1,T,3,CRITICAL GAME DESIGN,R,04:00 pm-06:50 pm,19,7,12,Silvia Ruzanka (P),08/29-12/20,SAGE 2411, 
NR,59589,GSAS,6980,2,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,Eric Louis Ameres (P),08/29-12/20,TBA, 
NR,59138,GSAS,6980,3,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,2,3,Benjamin Chia-Ming Chang (P),08/29-12/20,TBA, 
NR,59139,GSAS,6980,4,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,1,4,Robert Kyle Hamilton (P),08/29-12/20,TBA, 
NR,59148,GSAS,6980,5,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,1,4,Maurice W Suckling (P),08/29-12/20,TBA, 
NR,59147,GSAS,6980,6,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,Mei Si (P),08/29-12/20,TBA, 
NR,59140,GSAS,6980,7,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,James Wilson Malazita (P),08/29-12/20,TBA, 
NR,59141,GSAS,6980,8,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,Nicholas J. Mizer (P),08/29-12/20,TBA, 
NR,59142,GSAS,6980,9,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,Robert F. Nideffer (P),08/29-12/20,TBA, 
NR,59143,GSAS,6980,10,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,Ralph G Noble (P),08/29-12/20,TBA, 
NR,59144,GSAS,6980,11,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,Ralph G Noble (P),08/29-12/20,TBA, 
NR,59145,GSAS,6980,12,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,0,5,Kathleen Ruiz (P),08/29-12/20,TBA, 
NR,59146,GSAS,6980,13,T,1.000-9.000,MASTER'S PROJECT, ,TBA,5,2,3,Silvia Ruzanka (P),08/29-12/20,TBA, 
NR,59797,GSAS,9990,1,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,1,4,Silvia Ruzanka (P),08/29-12/20,TBA, 
NR,59798,GSAS,9990,2,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,2,3,Robert F. Nideffer (P),08/29-12/20,TBA, 
NR,59826,GSAS,9990,3,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,0,5,Benjamin Chia-Ming Chang (P),08/29-12/20,TBA, 
NR,59827,GSAS,9990,4,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,0,5,Robert Kyle Hamilton (P),08/29-12/20,TBA, 
NR,59828,GSAS,9990,5,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,0,5,James Wilson Malazita (P),08/29-12/20,TBA, 
NR,59829,GSAS,9990,6,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,0,5,Robert F. Nideffer (P),08/29-12/20,TBA, 
NR,59830,GSAS,9990,7,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,1,4,Kathleen Ruiz (P),08/29-12/20,TBA, 
NR,59831,GSAS,9990,8,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,0,5,Silvia Ruzanka (P),08/29-12/20,TBA, 
NR,59832,GSAS,9990,9,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,0,5,Mei Si (P),08/29-12/20,TBA, 
NR,59833,GSAS,9990,10,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,5,0,5,Maurice W Suckling (P),08/29-12/20,TBA, 
C,59374,ISYE,2530,1,T,4,INFORMATION & DATA SYSTEMS,MR,02:00 pm-03:50 pm,50,50,0,Rostyslav Korolov (P),08/29-12/20,PITTS 4206, 
NR,57396,ISYE,4210,1,T,3,DESGN & ANALYS OF SUPPLY CHAIN,MR,04:00 pm-05:20 pm,55,30,25,Nima Ahmadi (P),08/29-12/20,PITTS 5216, 
NR,59340,ISYE,4230,1,T,3,QUALITY CONTROL,TF,10:00 am-11:20 am,40,12,28,Yinan Wang (P),08/29-12/20,SAGE 3704, 
NR,58136,ISYE,4240,H01,H,3,ENGR PROJ MANAGEMENT, ,TBA,20,10,10,Michael David Hughes (P),08/29-12/20,TBA, 
 ,59710,ISYE,4260,1,T,3,HUMAN PERFORMANCE MODELING & SUPPORT,MR,12:00 pm-01:20 pm,30,22,8,Nima Ahmadi (P),08/29-12/20,DARRIN 235, 
C,56395,ISYE,4270,1,T,3,MULITDISCIPLINARY CAPSTONE DESIGN,MR,10:00 am-11:50 am,0,7,-7,"Rostyslav Korolov (P), Valerie J. Masterson",08/29-12/20,JONSSN 3332,Communication Intensive
NR,56415,ISYE,4270,2,T,3,MULITDISCIPLINARY CAPSTONE DESIGN,MR,12:00 pm-01:50 pm,5,0,5,"Junichi Kanai (P), Valerie J. Masterson",08/29-12/20,JONSSN 3332,Communication Intensive
NR,56565,ISYE,4270,3,T,3,MULITDISCIPLINARY CAPSTONE DESIGN,TF,10:00 am-11:50 am,5,0,5,"Junichi Kanai (P), Valerie J. Masterson",08/29-12/20,JONSSN 3332,Communication Intensive
NR,56566,ISYE,4270,4,T,3,MULITDISCIPLINARY CAPSTONE DESIGN,TF,12:00 pm-01:50 pm,5,0,5,"Junichi Kanai (P), Valerie J. Masterson",08/29-12/20,JONSSN 3332,Communication Intensive
NR,59373,ISYE,4310,1,T,3,ETHICS OF MODELING FOR ISYE,W,06:00 pm-08:30 pm,40,16,24,Azita Hirsa (P),08/29-12/20,LOW 3045, 
NR,59218,ISYE,4360,1,T,4,APPLIED DATA SCIENCE,TF,12:00 pm-01:50 pm,20,19,1,Rostyslav Korolov (P),08/29-12/20,J-ROWL 2C25, 
NR,56632,ISYE,4600,1,T,4,OPERATIONS RESEARCH METHODS,TF,02:00 pm-03:50 pm,50,14,36,James Bailey (P),08/29-12/20,PITTS 4206, 
NR,57397,ISYE,6600,1,T,3,DESIGN OF MANUFACTURING SYSTEMS AND SUPPLY CHAINS,MR,04:00 pm-05:20 pm,20,10,10,Nima Ahmadi (P),08/29-12/20,PITTS 5216, 
NR,56397,ISYE,6610,1,T,3,SYSTEMS MODELING IN DSES,TF,02:00 pm-03:50 pm,20,7,13,James Bailey (P),08/29-12/20,PITTS 4206, 
NR,58465,ISYE,6610,H01,H,3,SYSTEMS MODELING IN DSES, ,08:00 am-08:01 am,25,11,14,Amit Mathur (P),08/29-12/20,TBA, 
C,59049,ISYE,6780,1,T,4,INTRODUCTION TO OPTIMIZATION,TF,10:00 am-11:50 am,15,0,15,Rongjie Lai (P),08/29-12/20,PITTS 5114, 
NR,59708,ISYE,6900,1,T,3,SEMINAR IN ISYE RESEARCH, ,08:00 am-08:01 am,10,2,8,Li Liu (P),08/29-12/20,TBA, 
NR,58692,ISYE,6970,H01,H,3,PROFESSIONAL PROJECT, ,TBA,20,5,15,Antonella Zompa (P),08/29-12/20,TBA, 
NR,55220,ISYE,6980,3,T,1.000-9.000,MASTERS PROJECT, ,TBA,100,0,100,TBA,08/29-12/20,TBA, 
NR,55223,ISYE,6980,4,T,1.000-9.000,MASTERS PROJECT, ,TBA,100,1,99,TBA,08/29-12/20,TBA, 
NR,56276,ISYE,6990,1,T,1.000-9.000,MASTER'S THESIS, ,TBA,10,0,10,Li Liu (P),08/29-12/20,TBA, 
NR,55225,ISYE,9990,4,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Kristin P Bennett (P),08/29-12/20,TBA, 
NR,55226,ISYE,9990,5,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,William Alan Wallace (P),08/29-12/20,TBA, 
NR,58705,ISYE,9990,9,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Kristen Rene Schell (P),08/29-12/20,TBA, 
NR,56524,ISYE,9990,11,T,1.000-15.000,DISSERTATION, ,TBA,10,0,10,Aparna Gupta (P),08/29-12/20,TBA, 
NR,56914,ISYE,9990,12,T,1.000-15.000,DISSERTATION, ,TBA,10,1,9,David Joseph Mendonca (P),08/29-12/20,TBA, 
NR,57688,ISYE,9990,13,T,1.000-15.000,DISSERTATION, ,TBA,10,2,8,Jennifer Ann Pazour (P),08/29-12/20,TBA, 
NR,59834,ISYE,9990,17,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,10,0,10,Deborah L. McGuinness (P),08/29-12/20,TBA, 
NR,59889,ISYE,9990,18,T,1.000-15.000,DISSERTATION, ,08:00 am-08:01 am,10,2,8,Yinan Wang (P),08/29-12/20,TBA, 
C,56457,ITWS,1100,1,T,4,INTRO TO IT & WEB SCIENCE,M,12:00 pm-01:50 pm,30,30,0,Richard M. Plotka (P),08/29-12/20,LALLY 102,Communication Intensive
 , , , , , , , ,M,06:00 pm-07:50 pm, , , ,TBA,08/29-12/20,LALLY 104,Communication Intensive
 , , , , , , , ,R,12:00 pm-01:50 pm, , , ,Richard M. Plotka (P),08/29-12/20,LALLY 102,Communication Intensive
NR,58174,ITWS,1100,2,T,4,INTRO TO IT & WEB SCIENCE,M,12:00 pm-01:50 pm,30,29,1,Richard M. Plotka (P),08/29-12/20,LALLY 102,Communication Intensive
 , , , , , , , ,M,06:00 pm-07:50 pm, , , ,TBA,08/29-12/20,LALLY 104,Communication Intensive
 , , , , , , , ,R,10:00 am-11:50 am, , , ,Richard M. Plotka (P),08/29-12/20,LALLY 102,Communication Intensive
C,57076,ITWS,2110,1,T,4,WEB SYSTEMS DEVELOPMENT,TF,12:00 pm-01:50 pm,25,22,3,Brian Robert Callahan (P),08/29-12/20,LALLY 102, 
NR,58346,ITWS,2110,2,T,4,WEB SYSTEMS DEVELOPMENT,TF,02:00 pm-03:50 pm,25,23,2,Brian Robert Callahan (P),08/29-12/20,LALLY 102, 
C,55358,ITWS,4100,1,T,4,IT & WEB SCIENCE CAPSTONE,MR,04:00 pm-05:50 pm,25,27,-2,"Richard M. Plotka (P), Kevin R. Stewart",08/29-12/20,LALLY 102,Communication Intensive
C,59216,ITWS,4250,1,T,3,DATABASE APPLICATIONS & SYST,W,04:00 pm-06:50 pm,5,5,0,Richard M. Plotka (P),08/29-12/20,EATON 216, 
C,55516,ITWS,4300,1,T,4,BUSINESS ISSUES FOR ENGR & SCI,F,09:00 am-11:50 am,0,0,0,Kevin R. Stewart (P),08/29-12/20,LALLY 102, 
NR,55318,ITWS,4310,1,T,4,MANAGING IT RESOURCES,MR,08:00 am-09:50 am,40,23,17,"Matthew John Grill (P), Kathleen Sturey Fontaine",08/29-12/20,LALLY 102, 
C,57360,ITWS,4350,1,T,3,DATA SCIENCE,R,11:00 am-01:50 pm,5,5,0,Thilanka Munasinghe (P),08/29-12/20,JONSSN 3210, 
C,58347,ITWS,4600,1,T,3,DATA ANALYTICS,TF,10:00 am-11:50 am,2,2,0,Thilanka Munasinghe (P),08/29-12/20,VORHES SO, 
NR,58618,ITWS,4600,2,T,3,DATA ANALYTICS,TF,02:00 pm-03:50 pm,5,2,3,Thilanka Munasinghe (P),08/29-12/20,VORHES SO, 
C,59918,ITWS,4941,1,T,4,BLOCKCHAIN SUSTAINABILITY, ,TBA,1,1,0,Brian Robert Callahan (P),08/29-12/20,TBA, 
NR,58687,ITWS,4967,1,T,4,MODERN BINARY EXPLOITATION,MR,02:00 pm-03:50 pm,20,16,4,Brian Robert Callahan (P),08/29-12/20,LALLY 102, 
NR,59217,ITWS,6250,1,T,3,DATABASE APPLICATIONS & SYST,W,04:00 pm-06:50 pm,25,13,12,Richard M. Plotka (P),08/29-12/20,EATON 216, 
C,55517,ITWS,6300,1,T,3,BUSINESS ISSUES FOR ENGINEERS AND SCIENTISTS,F,09:00 am-11:50 am,11,12,-1,Kevin R. Stewart (P),08/29-12/20,LALLY 102, 
C,57361,ITWS,6350,1,T,3,DATA SCIENCE,R,11:00 am-01:50 pm,15,15,0,Thilanka Munasinghe (P),08/29-12/20,JONSSN 3210, 
C,58348,ITWS,6600,1,T,3,DATA ANALYTICS,TF,10:00 am-11:50 am,1,1,0,Thilanka Munasinghe (P),08/29-12/20,VORHES SO, 
NR,58623,ITWS,6600,2,T,3,DATA ANALYTICS,TF,02:00 pm-03:50 pm,15,11,4,Thilanka Munasinghe (P),08/29-12/20,VORHES SO, 
C,56950,ITWS,6800,1,T,3,IT MASTER'S CAPSTONE,MR,04:00 pm-05:50 pm,5,5,0,"Richard M. Plotka (P), Kevin R. Stewart",08/29-12/20,LALLY 102, 
C,55983,ITWS,6980,1,T,1.000-4.000,MASTER'S PROJECT, ,TBA,0,1,-1,Richard M. Plotka (P),08/29-12/20,TBA, 
C,56224,ITWS,6980,2,T,1.000-4.000,MASTER'S PROJECT, ,TBA,0,0,0,Kathleen Sturey Fontaine (P),08/29-12/20,TBA, 
C,58506,ITWS,6980,3,T,1.000-4.000,MASTER'S PROJECT, ,TBA,0,1,-1,Brian Robert Callahan (P),08/29-12/20,TBA, 
NR,59754,IENV,4700,1,T,4,ONE MILE OF THE HUDSON RIVER,TF,10:00 am-11:50 am,12,9,3,Sarah Beth Cadieux (P),08/29-12/20,SAGE 4203, 
NR,59348,IHSS,1030,1,T,4,BEHIND THE TV SCREEN,W,12:00 pm-03:50 pm,16,15,1,Elizabeth Press (P),08/29-12/20,DARRIN 174,Communication Intensive and HASS Inquiry
NR,59347,IHSS,1040,1,T,4,DOCUMENTARY 21ST C: IDENT PROD,MR,12:00 pm-01:50 pm,19,18,1,Branda Miller (P),08/29-12/20,WEST 211,HASS Inquiry
NR,57443,IHSS,1110,1,T,4,NATURE/SOCIETY,MR,02:00 pm-03:50 pm,30,29,1,Jennifer Cardinal (P),08/29-12/20,DNASN 130,Communication Intensive and HASS Inquiry
C,57441,IHSS,1140,1,T,4,MINDS AND MACHINES,MR,02:00 pm-03:20 pm,19,19,0,Bram Van Heuveln,08/29-12/20,SAGE 3205,Communication Intensive and HASS Inquiry
 , , , , , , , ,M,07:00 pm-08:20 pm, , , ,"Bram Van Heuveln (P), John R Milanese",08/29-12/20,SAGE 3303,Communication Intensive and HASS Inquiry
C,57442,IHSS,1140,2,T,4,MINDS AND MACHINES,MR,04:00 pm-05:20 pm,19,19,0,Bram Van Heuveln,08/29-12/20,SAGE 3205,Communication Intensive and HASS Inquiry
 , , , , , , , ,M,07:00 pm-08:20 pm, , , ,"Bram Van Heuveln (P), John R Milanese",08/29-12/20,SAGE 3303,Communication Intensive and HASS Inquiry
C,58176,IHSS,1140,3,T,4,MINDS AND MACHINES,MR,02:00 pm-03:20 pm,19,19,0,John R Milanese,08/29-12/20,SAGE 5711,Communication Intensive and HASS Inquiry
 , , , , , , , ,M,07:00 pm-08:20 pm, , , ,"John R Milanese (P), Bram Van Heuveln",08/29-12/20,SAGE 3303,Communication Intensive and HASS Inquiry
C,58177,IHSS,1140,4,T,4,MINDS AND MACHINES,MR,04:00 pm-05:20 pm,19,19,0,John R Milanese,08/29-12/20,SAGE 4203,Communication Intensive and HASS Inquiry
 , , , , , , , ,M,07:00 pm-08:20 pm, , , ,"John R Milanese (P), Bram Van Heuveln",08/29-12/20,SAGE 3303,Communication Intensive and HASS Inquiry
C,59871,IHSS,1140,5,T,4,MINDS AND MACHINES,MR,10:00 am-11:20 am,19,20,-1,Bram Van Heuveln,08/29-12/20,EATON 216,Communication Intensive and HASS Inquiry
 , , , , , , , ,M,07:00 pm-08:20 pm, , , ,Bram Van Heuveln (P),08/29-12/20,SAGE 3303,Communication Intensive and HASS Inquiry
C,59872,IHSS,1140,6,T,4,MINDS AND MACHINES,MR,10:00 am-11:20 am,19,20,-1,John R Milanese,08/29-12/20,EATON 216,Communication Intensive and HASS Inquiry
 , , , , , , , ,M,07:00 pm-08:20 pm, , , ,"John R Milanese (P), Bram Van Heuveln",08/29-12/20,SAGE 3303,Communication Intensive and HASS Inquiry
C,58644,IHSS,1150,1,T,4,THE GENOME AND YOU,MR,02:00 pm-03:50 pm,50,50,0,Susan Lynn Smith (P),08/29-12/20,LALLY 104,HASS Inquiry
C,59439,IHSS,1150,2,T,4,THE GENOME AND YOU,MR,10:00 am-11:50 am,50,53,-3,Susan Lynn Smith (P),08/29-12/20,EATON 215,HASS Inquiry
C,59875,IHSS,1165,1,T,4,GREAT IDEAS IN PHILOSOPHY,MR,08:00 am-09:50 am,19,19,0,Gunnar O'neill Babcock (P),08/29-12/20,RCKTTS 208,Communication Intensive and HASS Inquiry
C,59874,IHSS,1165,2,T,4,GREAT IDEAS IN PHILOSOPHY,MR,02:00 pm-03:50 pm,19,20,-1,Gunnar O'neill Babcock (P),08/29-12/20,VORHES NO,Communication Intensive and HASS Inquiry
C,58726,IHSS,1175,1,T,4,WELL-BEING:CULTIVTNG CURIOSITY,TF,10:00 am-11:50 am,19,19,0,Alicia Ann Walf (P),08/29-12/20,SAGE 2112,Communication Intensive and HASS Inquiry
C,59878,IHSS,1175,2,T,4,WELL-BEING:CULTIVTNG CURIOSITY,MR,02:00 pm-03:50 pm,38,38,0,"Holly A Traver (P), Allison Beth Hoffman",08/29-12/20,CARNEG 101,Communication Intensive and HASS Inquiry
C,58744,IHSS,1180,1,T,4,THE ART OF LISTENING,MR,12:00 pm-01:50 pm,19,19,0,Stephanie D Loveless (P),08/29-12/20,WEST 326,Communication Intensive and HASS Inquiry
C,58745,IHSS,1180,2,T,4,THE ART OF LISTENING,MR,10:00 am-11:50 am,19,20,-1,Stephanie D Loveless (P),08/29-12/20,WEST 326,Communication Intensive and HASS Inquiry
